"Date","fire","P.kPa","Tair.C.mean","Tair.C.min","Tair.C.max","Tsurf.K","Tsoil.C","Tsoil.C.min","Tsoil.C.max","ea.kPa","es.kPa","RH","SWin.W.m2","SWout.W.m2","LWin.mm.m2.s","LWout.mm.m2.s","Rnet.W.m2","frictionVeloc.m.s","windDir.deg","windSpeed.m.s","LE.W.m2","H.W.m2","G.W.m2","NEE.mm.m2.s","VWC","VWC.min","VWC.max"
2011-08-25,"Severe",96.4537645833333,9.01519194166667,2.427796,15.454174,281.149125,5.05503125,3.1465,7.617,NA,1.20019489332148,NA,189.836729166667,37.5122916666667,306.297916666667,357.522916666667,101.0994375,0.152675833333333,209.75693125,1.87994315625,24.6422661979167,43.26576675,7.44351041666667,-2.42355208333333,NA,NA,NA
2011-08-25,"Unburned",95.5586791666667,8.862875,2.132,15.17,281.9849375,2.66401041666667,2.0635,3.279,0.354192532604167,1.18751715378563,24.6462551210377,196.190541666667,39.565125,295.795833333333,363.195833333333,89.2254166666667,0.154467708333333,234.221622619048,2.23540658035714,25.1339121904762,46.0031822321429,5.53967708333333,0.627788690476191,NA,NA,NA
2011-08-26,"Moderate",96.0220583333333,10.7950208333333,3.946,17.83,282.628520833333,4.19329166666667,3.2625,5.309,0.52718419875,1.3573370432626,33.7949162627647,179.88564063125,40.8453541666667,301.685416666667,365.702083333333,75.02362018125,0.167720208333333,NA,NA,NA,NA,5.716484375,NA,NA,NA,NA
2011-08-26,"Severe",96.6338583333333,10.8991832541667,3.5012305,17.935533,281.838104166667,5.59684375,3.262,8.148,NA,1.36291721355583,NA,180.033645833333,35.668625,310.4875,362.8875,91.9650208333333,0.191182083333333,229.417115625,2.0895129375,32.0711622395833,35.847906375,8.152828125,-1.34816666666667,NA,NA,NA
2011-08-26,"Unburned",95.7754958333333,10.7874791666667,2.908,17.76,282.964291666667,3.09730208333333,2.4815,3.7185,0.5408560705,1.34927828257385,35.7227726325837,182.586479166667,36.4414375,301.010416666667,368.183333333333,78.972125,0.174783958333333,247.6619875,2.52374910416667,28.204812125,52.0838858333333,6.27740625,-0.883666666666667,NA,NA,NA
2011-08-27,"Moderate",96.0998145833333,10.914125,3.05,17.73,281.770583333333,4.41626041666667,3.56,5.246,0.525355039791667,1.36747766559028,33.6784933722391,187.1822842125,42.9258958333333,289.283333333333,363.077083333333,70.4626380416667,0.15589625,245.393020833333,2.1491446875,29.2405585416667,31.9681252083333,5.739609375,0.230104166666667,NA,NA,NA
2011-08-27,"Severe",96.7076479166667,10.8891887875,2.9015847,17.724673,281.5700625,5.66172916666667,3.68,8.278,NA,1.36600530340337,NA,183.0816875,37.5931458333333,302.541666666667,362.172916666667,85.8572916666667,0.18553375,NA,NA,NA,NA,7.35794791666667,NA,NA,NA,NA
2011-08-27,"Unburned",95.81565625,10.6482083333333,2.187,17.45,282.377041666667,3.29578125,2.7255,3.774,0.519063666125,1.34493060421973,33.8404180020287,191.693291666667,39.649,287.60625,366.529166666667,73.121375,0.171671041666667,247.85396875,2.57822666666667,22.8596691666667,45.4767341666667,5.94926041666667,-0.798958333333333,NA,NA,NA
2011-08-28,"Moderate",96.2877,10.3171875,5.288,15.52,282.004791666667,4.5663125,3.803,5.527,0.387305668854167,1.28694699073659,27.4101048427331,146.116151702083,31.1283541666667,310.252083333333,362.427083333333,62.812797534375,0.170724375,297.112125,2.30371072916667,24.7222954166667,34.5527691666667,5.649078125,-0.454791666666667,NA,NA,NA
2011-08-28,"Severe",96.8942958333333,10.37611964375,5.5730664,15.624828,281.9488125,6.04966666666667,4.165,8.3465,NA,1.28993653700304,NA,143.4761875,27.4866041666667,318.639583333333,361.172916666667,73.45625,0.165277916666667,NA,NA,NA,NA,7.87542708333333,NA,NA,NA,NA
2011-08-28,"Unburned",96.0227625,10.2239375,5.296,15.47,282.4634375,3.65675,3.044,4.3655,0.3815694464375,1.27490707033263,27.5128638492108,142.336958333333,29.4533125,309.1,365.066666666667,56.9169791666667,0.15792625,NA,NA,NA,NA,6.50735416666667,NA,NA,NA,NA
2011-08-29,"Moderate",96.3806479166667,10.0565208333333,5.673,16.24,282.698770833333,5.08485416666667,4.532,5.829,0.308068707625,1.26261391334108,21.1670305125888,154.3136313,32.1732291666667,320.022916666667,365.5875,76.5758184916667,0.128945,NA,NA,NA,NA,6.23327604166667,NA,NA,NA,NA
2011-08-29,"Severe",96.9977083333333,10.02127199375,6.308719,16.2578,282.658791666667,6.74910416666667,5.526,8.937,NA,1.25978387003475,NA,146.318479166667,26.9750208333333,328.027083333333,364.49375,82.8767916666667,0.146907708333333,NA,NA,NA,NA,9.25665625,NA,NA,NA,NA
2011-08-29,"Unburned",96.1194916666667,9.778,5.957,16.06,283.012625,3.90017708333333,3.5535,4.3195,0.299417356104167,1.23928587634808,20.8762346896463,150.802875,30.6203333333333,317.816666666667,367.566666666667,70.4325416666667,0.140309583333333,NA,NA,NA,NA,7.13801041666667,NA,NA,NA,NA
2011-08-30,"Moderate",96.1979458333333,12.7996041666667,6.125,19.44,283.950520833333,4.97838541666667,4.3025,5.7015,0.694741911583333,1.5387051361697,39.1835096049971,170.742961389583,38.3398541666667,309.802083333333,373.227083333333,68.9781071916667,0.199215833333333,321.786966435185,2.90948402777778,25.0156361111111,22.5438068402778,5.85042708333333,0.0902893518518518,NA,NA,NA
2011-08-30,"Severe",96.7983020833333,12.7664473125,6.3529994,19.216814,284.102020833333,6.61019791666667,4.8705,8.503,NA,1.53422401777906,NA,166.137166666667,34.8762708333333,319.345833333333,373.789583333333,76.8171458333333,0.257303541666667,NA,NA,NA,NA,7.80380208333333,NA,NA,NA,NA
2011-08-30,"Unburned",95.9376895833333,12.4998333333333,5.68,18.86,283.651583333333,3.9539375,3.3495,4.6305,0.669795072104167,1.50600001076596,38.7255526444986,166.164,33.6025208333333,307.989583333333,373.8125,66.7385625,0.191234166666667,316.797310416667,3.31541779166667,19.4282730625,17.1722273958333,6.62955208333333,0.568416666666667,NA,NA,NA
2011-08-31,"Moderate",96.0066229166667,9.72314583333333,6.33,15.45,282.533083333333,5.31309375,4.694,6.2035,0.2399169796875,1.22696658133386,16.9833764555721,111.481528960417,22.0635,331.075,362.627083333333,57.865945740625,0.160993125,NA,NA,NA,NA,6.52217708333333,NA,NA,NA,NA
2011-08-31,"Severe",96.6187854166667,9.70234163125,6.2646373,15.398945,282.384708333333,6.78696875,5.5985,8.3425,NA,1.22479648994802,NA,103.6734375,18.839625,335.552083333333,362.21875,58.1671458333333,0.176836666666667,NA,NA,NA,NA,10.1073020833333,NA,NA,NA,NA
2011-08-31,"Unburned",95.7507354166667,9.4765,6.026,15.09,282.153333333333,4.15382291666667,3.763,4.61,0.229065924583333,1.20575454462835,16.5874470912486,107.315875,20.2149791666667,331.897916666667,363.464583333333,55.5342291666667,0.162976666666667,NA,NA,NA,NA,7.92442708333333,NA,NA,NA,NA
2011-09-01,"Moderate",96.2056791666667,8.055375,2.92,12.92,280.574104166667,5.15908333333333,4.5405,5.959,0.1883873104375,1.10065440100367,15.3364916204219,100.724509958333,18.568125,332.885416666667,353.439583333333,61.6022176739583,0.138348125,NA,NA,NA,NA,6.01075520833333,NA,NA,NA,NA
2011-09-01,"Severe",96.8281291666667,8.01973817291667,3.0048766,12.892306,280.932541666667,6.20683333333333,4.471,7.9385,NA,1.09755488959237,NA,92.8631875,15.4002708333333,332.3875,354,55.8504166666667,0.149936458333333,NA,NA,NA,NA,7.90891666666667,NA,NA,NA,NA
2011-09-01,"Unburned",95.936475,7.794625,2.756,12.64,280.2315,3.92448958333333,3.5945,4.451,0.173364906229167,1.08018632442697,14.3307173514376,85.2492291666667,15.9571041666667,336.958333333333,353.420833333333,52.829625,0.1289075,NA,NA,NA,NA,6.3319375,NA,NA,NA,NA
2011-09-02,"Moderate",96.0472041666667,8.18604166666667,5.379,11.45,281.134291666667,5.37832291666667,4.987,5.7775,0.125878680104167,1.09219002649367,10.8228144038615,89.8686634895833,16.4343125,345.964583333333,355.9125,63.4864346645833,0.185278541666667,NA,NA,NA,NA,6.25205208333333,NA,NA,NA,NA
2011-09-02,"Severe",96.6706020833333,8.23548209583333,5.4667803,11.344988,281.561895833333,6.73282291666667,5.8645,7.813,NA,1.09598184457102,NA,80.4647291666667,12.8467916666667,344.01875,356.170833333333,55.4658541666667,0.192273541666667,NA,NA,NA,NA,9.20379166666667,NA,NA,NA,NA
2011-09-02,"Unburned",95.78721875,8.093625,5.212,11.24,281.301520833333,3.95348958333333,3.7375,4.2005,0.122133876,1.08553923864135,10.5210327503644,104.9085,19.6562291666667,343.14375,358.535416666667,69.8606041666667,0.274868125,NA,NA,NA,NA,7.38926041666667,NA,NA,NA,NA
2011-09-03,"Moderate",95.1896291666667,4.970875,0.484,8.08,278.538583333333,4.8353125,4.3795,5.6515,0.0669246247708333,0.879964092053947,6.90075028361527,62.2995818666667,9.7785625,332.454166666667,342.139583333333,42.8356027791667,0.182053958333333,NA,NA,NA,NA,5.26947916666667,NA,NA,NA,NA
2011-09-03,"Severe",95.8050604166667,4.93245752708333,0.4471532,8.0142232,279.244645833333,5.85526041666667,4.86,6.695,NA,0.877381620106332,NA,61.3086875,9.45516666666667,335.870833333333,343.958333333333,43.7660208333333,0.264560208333333,NA,NA,NA,NA,6.91747916666667,NA,NA,NA,NA
2011-09-03,"Unburned",94.9224083333333,4.73316666666667,0.291,7.811,278.1868125,3.55353125,3.3585,4.0715,0.052534585125,0.864924821284635,5.3899745789675,56.10975,9.7408125,332.572916666667,342.514583333333,36.4272708333333,0.298192916666667,NA,NA,NA,NA,5.29392708333333,NA,NA,NA,NA
2011-09-04,"Moderate",94.9292583333333,3.85391666666667,1.766,5.603,278.076958333333,4.50652083333333,4.1695,4.9215,0.0649140870416667,0.807440446100498,7.64741528310391,73.7926397145833,11.4983958333333,329.252083333333,339.810416666667,51.73591000625,0.313054375,NA,NA,NA,NA,4.96163541666667,NA,NA,NA,NA
2011-09-04,"Severe",95.5485916666667,3.85178747916667,1.8033593,5.5773874,278.352145833333,5.323,4.548,6.1265,NA,0.807226593575674,NA,70.359375,10.2027916666667,329.991666666667,339.283333333333,50.8649166666667,0.147289791666667,162.091890625,1.63317838541667,18.4926382291667,20.1521113541667,6.56909375,0.263541666666667,NA,NA,NA
2011-09-04,"Unburned",94.6971145833333,3.698875,1.709,5.408,277.942020833333,3.2248125,3.1065,3.448,0.0470858454791667,0.798451443790488,5.56042210694877,68.098,11.43125,330.697916666667,341.28125,46.0834166666667,0.265806458333333,154.658941964286,1.82793821428571,14.4550210639881,22.9620371577381,5.4044375,0.0490699404761905,NA,NA,NA
2011-09-05,"Moderate",95.1848395833333,2.51252083333333,0.34,4.067,276.275375,3.94434375,3.626,4.518,0.0322482950208333,0.733818100589253,4.32726453349976,48.40523775,6.76714583333333,327.989583333333,330.80625,38.8214248729167,0.199466458333333,NA,NA,NA,NA,3.97766145833333,NA,NA,NA,NA
2011-09-05,"Severe",95.8225083333333,2.47716149166667,0.3576816,3.9635154,276.498625,4.35551041666667,3.629,4.8745,NA,0.731943385977516,NA,37.52525,5.3474375,327.483333333333,330.658333333333,29.0028125,0.223147708333333,NA,NA,NA,NA,4.61577604166667,NA,NA,NA,NA
2011-09-05,"Unburned",94.9181416666667,2.3036875,0.152,3.722,275.944875,2.79777083333333,2.534,3.1045,0.0167580394375,0.722892794221564,2.2644809146916,45.6736458333333,7.1665,327.745833333333,331.610416666667,34.6425625,0.214856041666667,NA,NA,NA,NA,3.8970625,NA,NA,NA,NA
2011-09-06,"Moderate",94.9065520833333,0.8771875,-0.368,2.798,274.519229166667,2.90892708333333,2.4865,3.592,0.0196480200625,0.652831401365273,2.94573827747066,50.4946684,7.79247916666667,320.5375,322.302083333333,40.9376059208333,11.281889375,NA,NA,NA,NA,1.77088020833333,NA,NA,NA,NA
2011-09-06,"Severe",95.5457125,0.826780488541667,-0.3987726,2.7106937,274.9579375,3.14647916666667,2.5845,3.7645,NA,0.650377101854924,NA,41.6450625,5.8479375,321.26875,323.1375,33.9242395833333,0.33375375,NA,NA,NA,NA,1.802717013125,NA,NA,NA,NA
2011-09-06,"Unburned",94.64,0.653520833333333,-0.541,2.483,273.919645833333,2.06575,1.858,2.511,0.00549935497916667,0.642185658502944,0.814043775983937,44.3028125,10.0218958333333,320.429166666667,321.795833333333,32.91425,79.7331295833333,NA,NA,NA,NA,1.31986458333333,NA,NA,NA,NA
2011-09-07,"Moderate",95.7556916666667,1.20872916666667,-0.109,2.824,275.05775,2.42883333333333,2.1395,2.719,0.0259580855208333,0.668522034671587,3.74859369913045,64.6960148625,10.6426875,321.370833333333,324.741666666667,50.6824937583333,2.30508875,NA,NA,NA,NA,1.47897569583333,NA,NA,NA,NA
2011-09-07,"Severe",96.4045208333333,1.15467855416667,-0.08487565,2.7980342,275.469958333333,2.768375,1.9245,3.5325,NA,0.66589866692847,NA,56.3987291666667,8.27622916666667,322.745833333333,325.09375,45.7745833333333,0.182947708333333,NA,NA,NA,NA,2.7709826386875,NA,NA,NA,NA
2011-09-07,"Unburned",95.4847770833333,0.974729166666667,-0.208,2.631,274.663645833333,1.60744791666667,1.338,1.8385,0.00938547108333333,0.657263799473208,1.3351620931987,58.3320208333333,12.5057083333333,322.11875,324.977083333333,42.9679791666667,6.74668541666667,NA,NA,NA,NA,1.46475,NA,NA,NA,NA
2011-09-08,"Moderate",96.3888145833333,0.3455,-1.323,1.929,273.837520833333,2.2115625,1.892,2.5495,0.0163423289375,0.627817029862184,2.5978520662901,42.2575866479167,7.26460416666667,318.170833333333,319.335416666667,33.8283987333333,15.8139372916667,NA,NA,NA,NA,1.67002604166667,NA,NA,NA,NA
2011-09-08,"Severe",97.0376583333333,0.296739588541667,-1.3326216,1.8948581,273.8784375,2.29551041666667,1.567,2.8245,NA,0.625549748160228,NA,34.3735,7.32858333333333,317.510416666667,318.54375,26.0115833333333,0.363178541666667,NA,NA,NA,NA,1.73952777645833,NA,NA,NA,NA
2011-09-08,"Unburned",96.11475625,0.130041666666667,-1.445,1.728,273.398645833333,1.50119791666667,1.2985,1.692,0.003765103875,0.617952420124857,0.605555614003917,35.6671041666667,7.59227083333333,317.875,319.310416666667,26.6394166666667,3.81093125,NA,NA,NA,NA,1.54789583333333,NA,NA,NA,NA
2011-09-09,"Moderate",96.0428729166667,-1.20925,-2.497,0.597,270.377458333333,1.50363541666667,1.218,1.8455,0.0398847433125,0.559954780128155,6.94082983575297,125.9172810375,90.6351666666667,283.366666666667,305.775,12.8737803322917,23.7372810416667,NA,NA,NA,NA,0.595739586041667,NA,NA,NA,NA
2011-09-09,"Severe",96.6955979166667,-1.24839835416667,-2.5521879,0.52605445,270.714,1.27272916666667,0.933,1.5495,NA,0.558402695444396,NA,101.738375,84.2588541666667,289.308333333333,307.841666666667,-1.0538125,0.738261458333333,NA,NA,NA,NA,-0.774067708125,NA,NA,NA,NA
2011-09-09,"Unburned",95.7790479166667,-1.39114583333333,-2.734,0.728,269.899229166667,1.05547916666667,0.8855,1.286,0.0274687954166667,0.55269365068037,4.81241840292565,116.5371875,93.4801458333333,283.785416666667,304.679166666667,2.16329166666667,27.516683125,NA,NA,NA,NA,0.33546875,NA,NA,NA,NA
2011-09-10,"Moderate",95.8566770833333,3.7755,0.273,6.374,275.003875,1.22630208333333,1.0945,1.576,0.170946842854167,0.806679401052299,20.7013004783923,56.8835212333333,15.53475,323.466666666667,326.69375,38.121687578125,0.269608125,330.575923611111,3.25176791666667,20.3679343055556,-16.4367381944444,0.248027777708333,0.0878125,NA,NA,NA
2011-09-10,"Severe",96.4811020833333,3.74499946145833,0.37718145,6.3504913,275.076354166667,1.50123958333333,0.92,2.2925,NA,0.804694192601061,NA,49.8996041666667,16.3381666666667,325.135416666667,327.420833333333,31.2760208333333,0.288948333333333,NA,NA,NA,NA,0.294958333333333,NA,NA,NA,NA
2011-09-10,"Unburned",95.5915479166667,3.56464583333333,0.363,6.153,274.5878125,0.81653125,0.6375,1.0145,0.1728337498125,0.794212403839035,21.2366220083708,49.8203958333333,20.5641875,323.527083333333,326.052083333333,26.7312083333333,0.264951041666667,NA,NA,NA,NA,0.61134375,NA,NA,NA,NA
2011-09-11,"Moderate",96.633725,8.63689583333333,5.286,13.92,280.724666666667,2.07246875,0.887,2.9035,0.373961241458333,1.13476370227882,31.268762408017,87.5047714291667,15.1067708333333,336.125,354.466666666667,54.05633328125,0.25303625,324.83090625,2.85940239583333,21.52519375,-0.31690625,2.77039409791667,0.293125,NA,NA,NA
2011-09-11,"Severe",97.24414375,8.59046677083333,5.3748533,13.791578,281.1115,3.61047916666667,2.248,5.4275,NA,1.13104036143676,NA,76.5897083333333,11.7421458333333,341.85,355.727083333333,50.9704791666667,0.27958625,305.600927083333,2.9925096875,24.162508125,-4.468139375,7.53039583333333,0.383020833333333,NA,NA,NA
2011-09-11,"Unburned",96.3681104166667,8.34925,5.253,13.46,280.818208333333,1.51178125,1.027,2.2065,0.366011252083333,1.11234428921906,31.3356564784029,78.2135833333333,14.0011458333333,335.1625,355.610416666667,43.7645208333333,0.201377291666667,313.581208333333,2.88113979166667,17.01100625,3.23352640625,4.1695,0.209114583333333,NA,NA,NA
2011-09-12,"Moderate",96.5511208333333,7.5328125,1.597,13.4,278.193104166667,2.65513541666667,2.4465,2.8985,0.354549660875,1.0704102857016,29.5084520014738,136.902911714583,29.9333541666667,280.4125,344.3875,42.9945572166667,0.12715625,311.1536875,1.769473125,20.6588646875,19.9534115625,3.528140625,-0.376666666666667,NA,NA,NA
2011-09-12,"Severe",97.1608479166667,7.51666820833333,1.4971489,13.399513,278.64825,3.94986458333333,2.5145,5.607,NA,1.07065504125992,NA,128.134833333333,25.3327708333333,294.447916666667,347.4625,49.7874791666667,0.14546,294.740645833333,1.94752239583333,15.6704444791667,6.45910729166667,6.61071354166667,0.7734375,NA,NA,NA
2011-09-12,"Unburned",96.28823125,7.31575,0.966,13.27,278.189458333333,2.12020833333333,1.775,2.53,0.359067362416667,1.05749119693115,29.9173222772364,135.522395833333,27.5171666666667,278.133333333333,345.277083333333,40.8614791666667,0.120330208333333,300.546720833333,1.98743302083333,13.7506472291667,20.61343528125,4.23613541666667,-0.161260416666667,NA,NA,NA
2011-09-13,"Moderate",95.7012604166667,6.12791666666667,0.93,12.31,276.487375,2.22498958333333,1.184,2.6325,0.289548689916667,0.977579699606669,25.9822176490179,137.574636122917,31.1820625,267.497916666667,336.360416666667,37.5300736,0.168193125,NA,NA,NA,NA,2.23636458333333,NA,NA,NA,NA
2011-09-13,"Severe",96.3251229166667,5.9713635125,1.1367086,12.334668,276.543583333333,2.954875,1.6905,4.7,NA,0.968528501397805,NA,129.86825,26.7740833333333,278.98125,336.066666666667,46.00875,0.206343541666667,NA,NA,NA,NA,2.1011180543125,NA,NA,NA,NA
2011-09-13,"Unburned",95.4412791666667,5.6440625,0.15,12.13,276.559291666667,1.8174375,1.4645,2.1415,0.270272432083333,0.948256843730614,24.4024515178839,136.977208333333,28.6893541666667,264.789583333333,336.852083333333,36.2253541666667,0.19060375,NA,NA,NA,NA,2.496625,NA,NA,NA,NA
2011-09-14,"Moderate",95.4913208333333,2.34641666666667,-0.944,7.395,275.004041666667,1.99947916666667,1.78,2.582,0.0871018932708333,0.735693427507324,10.3936013588741,105.9524547125,21.0957083333333,300.014583333333,327.608333333333,57.2629958604167,0.1236775,NA,NA,NA,NA,1.98443229166667,NA,NA,NA,NA
2011-09-14,"Severe",96.1093833333333,2.55210026770833,-0.5990938,7.5388221,275.109729166667,2.45104166666667,1.401,3.9655,NA,0.745747449177532,NA,89.0963958333333,15.9447708333333,307.564583333333,324.752083333333,55.964125,0.136817083333333,NA,NA,NA,NA,1.61601562291667,NA,NA,NA,NA
2011-09-14,"Unburned",95.2090458333333,2.61947916666667,-0.441,7.498,275.575708333333,1.6366875,1.4045,1.888,0.0798284225625,0.748629215822618,9.12051940860652,100.6734375,19.9382708333333,302.410416666667,331.460416666667,51.6851666666667,0.108381666666667,NA,NA,NA,NA,2.41896875,NA,NA,NA,NA
2011-09-15,"Moderate",95.500425,-0.443479166666667,-2.037,1.156,273.37325,1.66916666666667,1.451,2.0365,0.0178076405833333,0.592953340687234,2.98676799584647,41.57399210625,7.22602083333333,311.2875,316.24375,29.3917210489583,7.338585,NA,NA,NA,NA,1.34240625,NA,NA,NA,NA
2011-09-15,"Severe",96.14746875,-0.454488930208333,-2.2090122,1.1548667,273.788229166667,1.88877083333333,1.371,2.5655,NA,0.592446795445281,NA,37.62275,5.88429166666667,312.039583333333,317.45,26.3280416666667,0.3922725,NA,NA,NA,NA,1.7637031244375,NA,NA,NA,NA
2011-09-15,"Unburned",95.2530083333333,-0.576395833333333,-2.476,1.066,273.0624375,1.27210416666667,1.1235,1.6535,0.00558238541666667,0.58715594279813,0.942942819486333,35.2650416666667,7.117875,312.160416666667,316.958333333333,23.34925,16.099640625,NA,NA,NA,NA,1.20732291666667,NA,NA,NA,NA
2011-09-16,"Moderate",95.67400625,1.18329166666667,-0.005,2.421,274.869208333333,1.58492708333333,1.405,1.7875,0.027574134125,0.666613980771297,4.03364814842696,43.54563246875,5.88872916666667,321.133333333333,323.745833333333,35.0444032354167,2.41008375,NA,NA,NA,NA,1.46111979166667,NA,NA,NA,NA
